,label,log_counts,last_ts,duration,About,Add Friend,Add to Playlist,Downgrade,Error,Help,Home,Logout,NextSong,Roll Advert,Save Settings,Settings,Submit Downgrade,Submit Upgrade,Thumbs Down,Thumbs Up,Upgrade,valid_level,gender,avg_length,music_days,music_days_per_day,About_per_day,Add Friend_per_day,Add to Playlist_per_day,Downgrade_per_day,Error_per_day,Help_per_day,Home_per_day,Logout_per_day,NextSong_per_day,Roll Advert_per_day,Save Settings_per_day,Settings_per_day,Submit Downgrade_per_day,Submit Upgrade_per_day,Thumbs Down_per_day,Thumbs Up_per_day,Upgrade_per_day,music_days_per_log,About_per_log,Add Friend_per_log,Add to Playlist_per_log,Downgrade_per_log,Error_per_log,Help_per_log,Home_per_log,Logout_per_log,NextSong_per_log,Roll Advert_per_log,Save Settings_per_log,Settings_per_log,Submit Downgrade_per_log,Submit Upgrade_per_log,Thumbs Down_per_log,Thumbs Up_per_log,Upgrade_per_log
39,0,4370,1543603730000,58,6,58,108,42,2,24,157,54,3616,33,3,25,2,3,38,192,7,paid,M,251.40734864214576,40,0.6896551724137931,0.10344827586206896,1.0,1.8620689655172413,0.7241379310344828,0.034482758620689655,0.41379310344827586,2.706896551724138,0.9310344827586207,62.3448275862069,0.5689655172413793,0.05172413793103448,0.43103448275862066,0.034482758620689655,0.05172413793103448,0.6551724137931034,3.310344827586207,0.1206896551724138,0.009153318077803204,0.0013729977116704805,0.013272311212814645,0.02471395881006865,0.009610983981693364,0.0004576659038901602,0.005491990846681922,0.03592677345537757,0.012356979405034324,0.8274599542334096,0.007551487414187643,0.0006864988558352403,0.005720823798627002,0.0004576659038901602,0.0006864988558352403,0.008695652173913044,0.043935926773455376,0.0016018306636155606
40,0,819,1543544411000,57,1,10,19,7,0,8,26,9,675,12,0,2,0,1,4,42,3,paid,F,249.02783263703705,11,0.19298245614035087,0.017543859649122806,0.17543859649122806,0.3333333333333333,0.12280701754385964,0.0,0.14035087719298245,0.45614035087719296,0.15789473684210525,11.842105263157896,0.21052631578947367,0.0,0.03508771929824561,0.0,0.017543859649122806,0.07017543859649122,0.7368421052631579,0.05263157894736842,0.013431013431013432,0.001221001221001221,0.01221001221001221,0.0231990231990232,0.008547008547008548,0.0,0.009768009768009768,0.031746031746031744,0.01098901098901099,0.8241758241758241,0.014652014652014652,0.0,0.002442002442002442,0.0,0.001221001221001221,0.004884004884004884,0.05128205128205128,0.003663003663003663
41,0,2005,1543573449000,59,5,31,64,10,3,9,90,25,1610,55,1,7,2,2,14,71,6,free,F,252.536926627329,32,0.5423728813559322,0.0847457627118644,0.5254237288135594,1.0847457627118644,0.1694915254237288,0.05084745762711865,0.15254237288135594,1.5254237288135593,0.423728813559322,27.28813559322034,0.9322033898305084,0.01694915254237288,0.11864406779661017,0.03389830508474576,0.03389830508474576,0.23728813559322035,1.2033898305084745,0.1016949152542373,0.01596009975062344,0.0024937655860349127,0.015461346633416459,0.03192019950124688,0.004987531172069825,0.0014962593516209476,0.004488778054862843,0.04488778054862843,0.012468827930174564,0.8029925187032418,0.02743142144638404,0.0004987531172069825,0.003491271820448878,0.000997506234413965,0.000997506234413965,0.006982543640897756,0.03541147132169576,0.0029925187032418953
42,0,1363,1543447903000,58,4,40,33,10,0,7,54,20,1086,29,2,11,0,1,9,54,3,paid,F,246.24899382136286,20,0.3448275862068966,0.06896551724137931,0.6896551724137931,0.5689655172413793,0.1724137931034483,0.0,0.1206896551724138,0.9310344827586207,0.3448275862068966,18.724137931034484,0.5,0.034482758620689655,0.1896551724137931,0.0,0.017241379310344827,0.15517241379310345,0.9310344827586207,0.05172413793103448,0.014673514306676448,0.00293470286133529,0.029347028613352897,0.02421129860601614,0.007336757153338224,0.0,0.005135730007336757,0.03961848862802641,0.014673514306676448,0.7967718268525312,0.02127659574468085,0.001467351430667645,0.008070432868672046,0.0,0.0007336757153338225,0.006603081438004402,0.03961848862802641,0.0022010271460014674
43,0,1672,1543480011000,58,2,23,43,2,3,9,48,17,1393,1,0,4,0,0,16,111,0,paid,F,250.35128431442877,19,0.3275862068965517,0.034482758620689655,0.39655172413793105,0.7413793103448276,0.034482758620689655,0.05172413793103448,0.15517241379310345,0.8275862068965517,0.29310344827586204,24.017241379310345,0.017241379310344827,0.0,0.06896551724137931,0.0,0.0,0.27586206896551724,1.9137931034482758,0.0,0.011363636363636364,0.0011961722488038277,0.01375598086124402,0.025717703349282296,0.0011961722488038277,0.0017942583732057417,0.005382775119617225,0.028708133971291867,0.010167464114832535,0.8331339712918661,0.0005980861244019139,0.0,0.0023923444976076554,0.0,0.0,0.009569377990430622,0.06638755980861244,0.0
44,0,329,1542811829000,30,1,9,5,3,1,1,12,5,264,6,0,0,0,1,4,14,3,paid,M,248.06633719696984,4,0.13333333333333333,0.03333333333333333,0.3,0.16666666666666666,0.1,0.03333333333333333,0.03333333333333333,0.4,0.16666666666666666,8.8,0.2,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.4666666666666667,0.1,0.0121580547112462,0.00303951367781155,0.02735562310030395,0.015197568389057751,0.00911854103343465,0.00303951367781155,0.00303951367781155,0.0364741641337386,0.015197568389057751,0.8024316109422492,0.0182370820668693,0.0,0.0,0.0,0.00303951367781155,0.0121580547112462,0.0425531914893617,0.00911854103343465
45,0,411,1543151183000,47,0,8,7,3,0,2,12,2,335,0,0,2,0,0,2,38,0,paid,M,253.4646554925373,7,0.14893617021276595,0.0,0.1702127659574468,0.14893617021276595,0.06382978723404255,0.0,0.0425531914893617,0.2553191489361702,0.0425531914893617,7.127659574468085,0.0,0.0,0.0425531914893617,0.0,0.0,0.0425531914893617,0.8085106382978723,0.0,0.0170316301703163,0.0,0.019464720194647202,0.0170316301703163,0.0072992700729927005,0.0,0.004866180048661801,0.029197080291970802,0.004866180048661801,0.8150851581508516,0.0,0.0,0.004866180048661801,0.0,0.0,0.004866180048661801,0.09245742092457421,0.0
46,0,2891,1543548229000,59,3,45,58,25,3,15,115,39,2401,30,4,13,0,1,22,115,2,paid,M,254.76966991670116,27,0.4576271186440678,0.05084745762711865,0.7627118644067796,0.9830508474576272,0.423728813559322,0.05084745762711865,0.2542372881355932,1.9491525423728813,0.6610169491525424,40.69491525423729,0.5084745762711864,0.06779661016949153,0.22033898305084745,0.0,0.01694915254237288,0.3728813559322034,1.9491525423728813,0.03389830508474576,0.00933932895191975,0.0010377032168799724,0.015565548253199585,0.020062262193012798,0.008647526807333102,0.0010377032168799724,0.005188516084399862,0.039778623313732275,0.01349014181943964,0.8305084745762712,0.010377032168799724,0.0013836042891732965,0.004496713939813214,0.0,0.0003459010722933241,0.007609823590453131,0.039778623313732275,0.0006918021445866483
47,0,940,1543335219000,48,3,17,30,10,0,6,24,7,772,20,0,3,1,0,6,37,4,free,F,247.92331090673568,9,0.1875,0.0625,0.3541666666666667,0.625,0.20833333333333334,0.0,0.125,0.5,0.14583333333333334,16.083333333333332,0.4166666666666667,0.0,0.0625,0.020833333333333332,0.0,0.125,0.7708333333333334,0.08333333333333333,0.009574468085106383,0.0031914893617021275,0.018085106382978722,0.031914893617021274,0.010638297872340425,0.0,0.006382978723404255,0.02553191489361702,0.007446808510638298,0.8212765957446808,0.02127659574468085,0.0,0.0031914893617021275,0.0010638297872340426,0.0,0.006382978723404255,0.039361702127659576,0.00425531914893617
48,0,251,1543147019000,43,0,0,3,0,0,1,11,4,202,15,0,3,0,0,2,10,0,free,M,242.46527297029698,10,0.23255813953488372,0.0,0.0,0.06976744186046512,0.0,0.0,0.023255813953488372,0.2558139534883721,0.09302325581395349,4.6976744186046515,0.3488372093023256,0.0,0.06976744186046512,0.0,0.0,0.046511627906976744,0.23255813953488372,0.0,0.0398406374501992,0.0,0.0,0.01195219123505976,0.0,0.0,0.00398406374501992,0.043824701195219126,0.01593625498007968,0.8047808764940239,0.05976095617529881,0.0,0.01195219123505976,0.0,0.0,0.00796812749003984,0.0398406374501992,0.0
49,0,614,1543303277000,54,2,12,11,2,0,1,24,9,505,10,0,3,0,1,5,27,2,paid,F,253.22353186138616,10,0.18518518518518517,0.037037037037037035,0.2222222222222222,0.2037037037037037,0.037037037037037035,0.0,0.018518518518518517,0.4444444444444444,0.16666666666666666,9.351851851851851,0.18518518518518517,0.0,0.05555555555555555,0.0,0.018518518518518517,0.09259259259259259,0.5,0.037037037037037035,0.016286644951140065,0.003257328990228013,0.019543973941368076,0.017915309446254073,0.003257328990228013,0.0,0.0016286644951140066,0.03908794788273615,0.014657980456026058,0.8224755700325733,0.016286644951140065,0.0,0.004885993485342019,0.0,0.0016286644951140066,0.008143322475570033,0.043973941368078175,0.003257328990228013
50,1,623,1540299152000,22,1,3,9,5,1,5,31,7,490,30,3,7,1,0,7,20,1,free,F,242.92456783673484,8,0.36363636363636365,0.045454545454545456,0.13636363636363635,0.4090909090909091,0.22727272727272727,0.045454545454545456,0.22727272727272727,1.4090909090909092,0.3181818181818182,22.272727272727273,1.3636363636363635,0.13636363636363635,0.3181818181818182,0.045454545454545456,0.0,0.3181818181818182,0.9090909090909091,0.045454545454545456,0.012841091492776886,0.0016051364365971107,0.004815409309791332,0.014446227929373997,0.008025682182985553,0.0016051364365971107,0.008025682182985553,0.04975922953451043,0.011235955056179775,0.7865168539325843,0.048154093097913325,0.004815409309791332,0.011235955056179775,0.0016051364365971107,0.0,0.011235955056179775,0.03210272873194221,0.0016051364365971107
51,0,315,1542716385000,44,0,2,10,0,0,0,11,5,246,19,1,1,0,0,2,14,4,free,F,251.43098520325194,5,0.11363636363636363,0.0,0.045454545454545456,0.22727272727272727,0.0,0.0,0.0,0.25,0.11363636363636363,5.590909090909091,0.4318181818181818,0.022727272727272728,0.022727272727272728,0.0,0.0,0.045454545454545456,0.3181818181818182,0.09090909090909091,0.015873015873015872,0.0,0.006349206349206349,0.031746031746031744,0.0,0.0,0.0,0.03492063492063492,0.015873015873015872,0.780952380952381,0.06031746031746032,0.0031746031746031746,0.0031746031746031746,0.0,0.0,0.006349206349206349,0.044444444444444446,0.012698412698412698
52,0,235,1543573300000,58,1,7,3,0,0,0,10,2,178,17,0,1,0,0,2,14,0,free,M,260.4133601123595,5,0.08620689655172414,0.017241379310344827,0.1206896551724138,0.05172413793103448,0.0,0.0,0.0,0.1724137931034483,0.034482758620689655,3.0689655172413794,0.29310344827586204,0.0,0.017241379310344827,0.0,0.0,0.034482758620689655,0.2413793103448276,0.0,0.02127659574468085,0.00425531914893617,0.029787234042553193,0.01276595744680851,0.0,0.0,0.0,0.0425531914893617,0.00851063829787234,0.7574468085106383,0.07234042553191489,0.0,0.00425531914893617,0.0,0.0,0.00851063829787234,0.059574468085106386,0.0
53,0,379,1543097262000,43,1,17,7,2,0,3,17,7,279,14,0,2,0,1,3,23,3,paid,M,239.57002422939075,5,0.11627906976744186,0.023255813953488372,0.3953488372093023,0.16279069767441862,0.046511627906976744,0.0,0.06976744186046512,0.3953488372093023,0.16279069767441862,6.488372093023256,0.32558139534883723,0.0,0.046511627906976744,0.0,0.023255813953488372,0.06976744186046512,0.5348837209302325,0.06976744186046512,0.013192612137203167,0.002638522427440633,0.044854881266490766,0.018469656992084433,0.005277044854881266,0.0,0.0079155672823219,0.044854881266490766,0.018469656992084433,0.7361477572559367,0.036939313984168866,0.0,0.005277044854881266,0.0,0.002638522427440633,0.0079155672823219,0.06068601583113457,0.0079155672823219
54,0,1961,1543336671000,54,2,28,57,8,1,16,55,12,1610,4,1,10,1,2,11,140,3,paid,F,249.7564759875773,21,0.3888888888888889,0.037037037037037035,0.5185185185185185,1.0555555555555556,0.14814814814814814,0.018518518518518517,0.2962962962962963,1.0185185185185186,0.2222222222222222,29.814814814814813,0.07407407407407407,0.018518518518518517,0.18518518518518517,0.018518518518518517,0.037037037037037035,0.2037037037037037,2.5925925925925926,0.05555555555555555,0.010708822029576747,0.0010198878123406426,0.014278429372768995,0.02906680265170831,0.00407955124936257,0.0005099439061703213,0.00815910249872514,0.02804691483936767,0.006119326874043855,0.8210096889342172,0.002039775624681285,0.0005099439061703213,0.005099439061703213,0.0005099439061703213,0.0010198878123406426,0.0056093829678735335,0.07139214686384497,0.0015298317185109638
55,0,2176,1543537879000,58,3,40,52,20,2,9,71,24,1802,17,1,13,1,1,24,92,4,paid,F,251.10564832963382,23,0.39655172413793105,0.05172413793103448,0.6896551724137931,0.896551724137931,0.3448275862068966,0.034482758620689655,0.15517241379310345,1.2241379310344827,0.41379310344827586,31.06896551724138,0.29310344827586204,0.017241379310344827,0.22413793103448276,0.017241379310344827,0.017241379310344827,0.41379310344827586,1.5862068965517242,0.06896551724137931,0.010569852941176471,0.0013786764705882354,0.01838235294117647,0.02389705882352941,0.009191176470588236,0.0009191176470588235,0.004136029411764706,0.03262867647058824,0.011029411764705883,0.828125,0.0078125,0.00045955882352941176,0.0059742647058823525,0.00045955882352941176,0.00045955882352941176,0.011029411764705883,0.042279411764705885,0.001838235294117647
56,1,143,1538705338000,1,0,4,4,2,0,1,3,0,111,2,1,1,0,0,1,11,0,paid,M,252.5109052252254,2,2.0,0.0,4.0,4.0,2.0,0.0,1.0,3.0,0.0,111.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.013986013986013986,0.0,0.027972027972027972,0.027972027972027972,0.013986013986013986,0.0,0.006993006993006993,0.02097902097902098,0.0,0.7762237762237763,0.013986013986013986,0.006993006993006993,0.006993006993006993,0.0,0.0,0.006993006993006993,0.07692307692307693,0.0
57,0,240,1542260209000,29,0,3,4,0,0,0,14,4,177,18,0,5,0,0,2,12,1,free,F,243.85142723163847,4,0.13793103448275862,0.0,0.10344827586206896,0.13793103448275862,0.0,0.0,0.0,0.4827586206896552,0.13793103448275862,6.103448275862069,0.6206896551724138,0.0,0.1724137931034483,0.0,0.0,0.06896551724137931,0.41379310344827586,0.034482758620689655,0.016666666666666666,0.0,0.0125,0.016666666666666666,0.0,0.0,0.0,0.058333333333333334,0.016666666666666666,0.7375,0.075,0.0,0.020833333333333332,0.0,0.0,0.008333333333333333,0.05,0.004166666666666667
58,0,218,1541637201000,35,0,3,8,0,0,2,14,4,161,11,1,1,0,0,0,11,2,free,M,245.49718621118006,6,0.17142857142857143,0.0,0.08571428571428572,0.22857142857142856,0.0,0.0,0.05714285714285714,0.4,0.11428571428571428,4.6,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.3142857142857143,0.05714285714285714,0.027522935779816515,0.0,0.013761467889908258,0.03669724770642202,0.0,0.0,0.009174311926605505,0.06422018348623854,0.01834862385321101,0.7385321100917431,0.05045871559633028,0.0045871559633027525,0.0045871559633027525,0.0,0.0,0.0,0.05045871559633028,0.009174311926605505
59,0,3214,1543587349000,58,12,49,61,30,3,18,105,35,2682,25,5,11,1,1,27,148,1,paid,M,250.88659828113387,33,0.5689655172413793,0.20689655172413793,0.8448275862068966,1.0517241379310345,0.5172413793103449,0.05172413793103448,0.3103448275862069,1.8103448275862069,0.603448275862069,46.241379310344826,0.43103448275862066,0.08620689655172414,0.1896551724137931,0.017241379310344827,0.017241379310344827,0.46551724137931033,2.5517241379310347,0.017241379310344827,0.010267579340385812,0.00373366521468575,0.015245799626633479,0.018979464841319228,0.009334163036714374,0.0009334163036714375,0.005600497822028625,0.03266957062850031,0.010889856876166771,0.8344741754822651,0.007778469197261979,0.0015556938394523958,0.003422526446795271,0.00031113876789047915,0.00031113876789047915,0.008400746733042938,0.04604853764779091,0.00031113876789047915
60,1,44,1538753070000,1,0,4,1,0,0,0,2,1,26,3,0,1,0,0,2,2,0,free,F,225.18811730769232,1,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,26.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.022727272727272728,0.0,0.09090909090909091,0.022727272727272728,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.5909090909090909,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0
61,1,513,1538943990000,5,1,10,14,3,0,1,19,7,429,0,1,5,0,0,1,20,0,paid,M,253.32141729603728,4,0.8,0.2,2.0,2.8,0.6,0.0,0.2,3.8,1.4,85.8,0.0,0.2,1.0,0.0,0.0,0.2,4.0,0.0,0.007797270955165692,0.001949317738791423,0.01949317738791423,0.02729044834307992,0.005847953216374269,0.0,0.001949317738791423,0.037037037037037035,0.01364522417153996,0.8362573099415205,0.0,0.001949317738791423,0.009746588693957114,0.0,0.0,0.001949317738791423,0.03898635477582846,0.0
62,1,1775,1542234867000,43,2,26,41,13,2,9,53,17,1490,4,4,7,0,1,12,90,2,paid,M,249.087879865772,15,0.3488372093023256,0.046511627906976744,0.6046511627906976,0.9534883720930233,0.3023255813953488,0.046511627906976744,0.20930232558139536,1.2325581395348837,0.3953488372093023,34.651162790697676,0.09302325581395349,0.09302325581395349,0.16279069767441862,0.0,0.023255813953488372,0.27906976744186046,2.0930232558139537,0.046511627906976744,0.008450704225352112,0.0011267605633802818,0.014647887323943662,0.023098591549295774,0.007323943661971831,0.0011267605633802818,0.0050704225352112674,0.029859154929577466,0.009577464788732394,0.8394366197183099,0.0022535211267605635,0.0022535211267605635,0.003943661971830986,0.0,0.0005633802816901409,0.0067605633802816905,0.05070422535211268,0.0011267605633802818
63,1,216,1539971825000,18,0,3,3,0,0,2,15,3,154,18,0,2,0,0,3,7,4,free,M,240.50079227272732,5,0.2777777777777778,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1111111111111111,0.8333333333333334,0.16666666666666666,8.555555555555555,1.0,0.0,0.1111111111111111,0.0,0.0,0.16666666666666666,0.3888888888888889,0.2222222222222222,0.023148148148148147,0.0,0.013888888888888888,0.013888888888888888,0.0,0.0,0.009259259259259259,0.06944444444444445,0.013888888888888888,0.7129629629629629,0.08333333333333333,0.0,0.009259259259259259,0.0,0.0,0.013888888888888888,0.032407407407407406,0.018518518518518517
64,0,291,1543110188000,54,0,7,4,0,0,1,18,7,220,21,1,1,0,0,2,8,1,free,M,241.5981216363636,7,0.12962962962962962,0.0,0.12962962962962962,0.07407407407407407,0.0,0.0,0.018518518518518517,0.3333333333333333,0.12962962962962962,4.074074074074074,0.3888888888888889,0.018518518518518517,0.018518518518518517,0.0,0.0,0.037037037037037035,0.14814814814814814,0.018518518518518517,0.024054982817869417,0.0,0.024054982817869417,0.013745704467353952,0.0,0.0,0.003436426116838488,0.061855670103092786,0.024054982817869417,0.7560137457044673,0.07216494845360824,0.003436426116838488,0.003436426116838488,0.0,0.0,0.006872852233676976,0.027491408934707903,0.003436426116838488
65,0,1976,1543427644000,57,1,26,50,10,2,10,75,22,1622,49,1,9,2,2,11,78,6,free,M,250.61208940197275,22,0.38596491228070173,0.017543859649122806,0.45614035087719296,0.8771929824561403,0.17543859649122806,0.03508771929824561,0.17543859649122806,1.3157894736842106,0.38596491228070173,28.45614035087719,0.8596491228070176,0.017543859649122806,0.15789473684210525,0.03508771929824561,0.03508771929824561,0.19298245614035087,1.368421052631579,0.10526315789473684,0.011133603238866396,0.0005060728744939271,0.013157894736842105,0.025303643724696356,0.005060728744939271,0.0010121457489878543,0.005060728744939271,0.03795546558704453,0.011133603238866396,0.8208502024291497,0.02479757085020243,0.0005060728744939271,0.004554655870445344,0.0010121457489878543,0.0010121457489878543,0.005566801619433198,0.039473684210526314,0.003036437246963563
66,0,957,1543156923000,51,3,21,27,8,1,2,22,5,812,1,0,3,0,0,4,48,0,paid,F,248.49159428571434,10,0.19607843137254902,0.058823529411764705,0.4117647058823529,0.5294117647058824,0.1568627450980392,0.0196078431372549,0.0392156862745098,0.43137254901960786,0.09803921568627451,15.92156862745098,0.0196078431372549,0.0,0.058823529411764705,0.0,0.0,0.0784313725490196,0.9411764705882353,0.0,0.01044932079414838,0.003134796238244514,0.0219435736677116,0.02821316614420063,0.008359456635318705,0.0010449320794148381,0.0020898641588296763,0.022988505747126436,0.00522466039707419,0.8484848484848485,0.0010449320794148381,0.0,0.003134796238244514,0.0,0.0,0.0041797283176593526,0.050156739811912224,0.0
67,0,3102,1543592476000,60,7,33,72,22,2,15,119,39,2577,35,4,17,0,1,21,135,3,paid,M,251.7809889794337,28,0.4666666666666667,0.11666666666666667,0.55,1.2,0.36666666666666664,0.03333333333333333,0.25,1.9833333333333334,0.65,42.95,0.5833333333333334,0.06666666666666667,0.2833333333333333,0.0,0.016666666666666666,0.35,2.25,0.05,0.009026434558349452,0.002256608639587363,0.010638297872340425,0.02321083172147002,0.0070921985815602835,0.0006447453255963894,0.004835589941972921,0.03836234687298517,0.012572533849129593,0.8307543520309478,0.011283043197936816,0.0012894906511927789,0.00548033526756931,0.0,0.0003223726627981947,0.006769825918762089,0.043520309477756286,0.0009671179883945841
68,0,1863,1543548083000,59,5,26,51,15,4,13,54,18,1564,5,2,10,2,1,20,72,1,free,M,249.09481882352938,24,0.4067796610169492,0.0847457627118644,0.4406779661016949,0.864406779661017,0.2542372881355932,0.06779661016949153,0.22033898305084745,0.9152542372881356,0.3050847457627119,26.508474576271187,0.0847457627118644,0.03389830508474576,0.1694915254237288,0.03389830508474576,0.01694915254237288,0.3389830508474576,1.2203389830508475,0.01694915254237288,0.01288244766505636,0.0026838432635534087,0.013955984970477724,0.027375201288244767,0.008051529790660225,0.0021470746108427268,0.006977992485238862,0.028985507246376812,0.00966183574879227,0.8395061728395061,0.0026838432635534087,0.0010735373054213634,0.005367686527106817,0.0010735373054213634,0.0005367686527106817,0.010735373054213635,0.03864734299516908,0.0005367686527106817
69,0,6880,1543606392000,60,9,143,148,50,7,34,251,89,5664,87,5,24,3,4,75,277,10,paid,F,248.95399829272532,55,0.9166666666666666,0.15,2.3833333333333333,2.466666666666667,0.8333333333333334,0.11666666666666667,0.5666666666666667,4.183333333333334,1.4833333333333334,94.4,1.45,0.08333333333333333,0.4,0.05,0.06666666666666667,1.25,4.616666666666666,0.16666666666666666,0.007994186046511628,0.001308139534883721,0.020784883720930233,0.021511627906976746,0.007267441860465116,0.0010174418604651163,0.004941860465116279,0.03648255813953488,0.012936046511627906,0.8232558139534883,0.012645348837209303,0.0007267441860465116,0.0034883720930232558,0.00043604651162790697,0.0005813953488372093,0.010901162790697675,0.040261627906976745,0.0014534883720930232
70,1,1102,1539465584000,10,2,12,30,12,0,5,30,15,927,4,0,5,0,1,13,40,4,paid,F,243.2393079503777,7,0.7,0.2,1.2,3.0,1.2,0.0,0.5,3.0,1.5,92.7,0.4,0.0,0.5,0.0,0.1,1.3,4.0,0.4,0.006352087114337568,0.0018148820326678765,0.010889292196007259,0.02722323049001815,0.010889292196007259,0.0,0.004537205081669692,0.02722323049001815,0.013611615245009074,0.8411978221415608,0.003629764065335753,0.0,0.004537205081669692,0.0,0.0009074410163339383,0.011796733212341199,0.036297640653357534,0.003629764065335753
71,1,520,1543491909000,58,0,17,9,7,0,3,20,5,423,5,1,3,0,0,6,19,0,paid,F,247.03386505910183,10,0.1724137931034483,0.0,0.29310344827586204,0.15517241379310345,0.1206896551724138,0.0,0.05172413793103448,0.3448275862068966,0.08620689655172414,7.293103448275862,0.08620689655172414,0.017241379310344827,0.05172413793103448,0.0,0.0,0.10344827586206896,0.3275862068965517,0.0,0.019230769230769232,0.0,0.032692307692307694,0.01730769230769231,0.013461538461538462,0.0,0.0057692307692307696,0.038461538461538464,0.009615384615384616,0.8134615384615385,0.009615384615384616,0.0019230769230769232,0.0057692307692307696,0.0,0.0,0.011538461538461539,0.03653846153846154,0.0
72,0,337,1543515959000,44,0,6,8,0,0,4,17,6,255,22,0,4,0,1,1,12,1,paid,M,255.82806058823513,8,0.18181818181818182,0.0,0.13636363636363635,0.18181818181818182,0.0,0.0,0.09090909090909091,0.38636363636363635,0.13636363636363635,5.795454545454546,0.5,0.0,0.09090909090909091,0.0,0.022727272727272728,0.022727272727272728,0.2727272727272727,0.022727272727272728,0.02373887240356083,0.0,0.017804154302670624,0.02373887240356083,0.0,0.0,0.011869436201780416,0.050445103857566766,0.017804154302670624,0.7566765578635015,0.06528189910979229,0.0,0.011869436201780416,0.0,0.002967359050445104,0.002967359050445104,0.03560830860534125,0.002967359050445104
73,0,1842,1543540103000,59,5,22,44,19,1,5,51,19,1571,1,1,9,0,0,13,81,0,paid,F,249.77816359007005,21,0.3559322033898305,0.0847457627118644,0.3728813559322034,0.7457627118644068,0.3220338983050847,0.01694915254237288,0.0847457627118644,0.864406779661017,0.3220338983050847,26.627118644067796,0.01694915254237288,0.01694915254237288,0.15254237288135594,0.0,0.0,0.22033898305084745,1.3728813559322033,0.0,0.011400651465798045,0.0027144408251900108,0.011943539630836048,0.023887079261672096,0.01031487513572204,0.0005428881650380022,0.0027144408251900108,0.02768729641693811,0.01031487513572204,0.8528773072747015,0.0005428881650380022,0.0005428881650380022,0.004885993485342019,0.0,0.0,0.007057546145494028,0.043973941368078175,0.0
74,0,76,1542585306000,30,0,1,0,0,1,2,4,1,65,0,0,0,0,0,0,2,0,paid,F,242.15183553846157,3,0.1,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.03333333333333333,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.039473684210526314,0.0,0.013157894736842105,0.0,0.0,0.013157894736842105,0.02631578947368421,0.05263157894736842,0.013157894736842105,0.8552631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0
75,0,1120,1543234417000,55,3,18,30,6,0,3,47,13,918,13,2,10,0,1,11,44,1,paid,F,250.282998801743,12,0.21818181818181817,0.05454545454545454,0.32727272727272727,0.5454545454545454,0.10909090909090909,0.0,0.05454545454545454,0.8545454545454545,0.23636363636363636,16.69090909090909,0.23636363636363636,0.03636363636363636,0.18181818181818182,0.0,0.01818181818181818,0.2,0.8,0.01818181818181818,0.010714285714285714,0.0026785714285714286,0.01607142857142857,0.026785714285714284,0.005357142857142857,0.0,0.0026785714285714286,0.04196428571428571,0.011607142857142858,0.8196428571428571,0.011607142857142858,0.0017857142857142857,0.008928571428571428,0.0,0.0008928571428571428,0.009821428571428571,0.039285714285714285,0.0008928571428571428
76,0,262,1542235285000,29,2,2,3,1,0,3,9,3,204,10,1,2,1,1,2,17,1,free,F,249.5467893627451,4,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.0,0.10344827586206896,0.3103448275862069,0.10344827586206896,7.0344827586206895,0.3448275862068966,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.5862068965517241,0.034482758620689655,0.015267175572519083,0.007633587786259542,0.007633587786259542,0.011450381679389313,0.003816793893129771,0.0,0.011450381679389313,0.03435114503816794,0.011450381679389313,0.7786259541984732,0.03816793893129771,0.003816793893129771,0.007633587786259542,0.003816793893129771,0.003816793893129771,0.007633587786259542,0.0648854961832061,0.003816793893129771
77,0,672,1543476204000,49,0,15,12,6,0,7,27,12,547,11,0,1,0,1,3,28,2,paid,M,249.31134023765992,9,0.1836734693877551,0.0,0.30612244897959184,0.24489795918367346,0.12244897959183673,0.0,0.14285714285714285,0.5510204081632653,0.24489795918367346,11.16326530612245,0.22448979591836735,0.0,0.02040816326530612,0.0,0.02040816326530612,0.061224489795918366,0.5714285714285714,0.04081632653061224,0.013392857142857142,0.0,0.022321428571428572,0.017857142857142856,0.008928571428571428,0.0,0.010416666666666666,0.04017857142857143,0.017857142857142856,0.8139880952380952,0.01636904761904762,0.0,0.001488095238095238,0.0,0.001488095238095238,0.004464285714285714,0.041666666666666664,0.002976190476190476
